,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2003-07-01,97.25,29.7,88.81,95.4,92.2,,107.9999,120.3498,,,24.35,16.91,23.89,22.22,26.85,20.01,29.1,21.99,20.66,,,25.9615,,,,,92.15,88.23,82.57,114.2,,,,,,,,,,
2003-07-02,98.77,30.412,89.87,96.88,93.2,,109.9899,122.5497,,,25.0,17.34,23.92,22.6,27.05,20.26,29.5,21.93,20.78,,,27.0528,,,,,91.2,87.53,82.55,113.32,,,,,,,,,,
2003-07-03,99.07,30.7,91.02,97.08,93.8,,110.5899,124.3998,,,25.12,17.48,24.0,22.5,27.05,20.33,29.7,22.13,20.83,,,27.0806,,,,,91.7,88.02,82.68,114.0,,,,,,,,,,
2003-07-07,99.65,30.97,91.85,98.4,94.5,,111.8299,125.6997,,,25.35,17.67,24.05,22.79,27.55,20.45,29.7,22.0,20.73,,,27.8297,,,,,90.28,87.16,82.56,112.9,,,,,,,,,,
2003-07-08,100.5,31.78,92.8,99.1,95.3,,111.4499,127.7196,,,25.4,18.06,23.65,22.75,27.93,20.42,29.6,22.03,21.05,,,28.6714,,,,,90.43,87.38,82.52,112.7,,,,,,,,,,
2003-07-09,100.92,32.18,94.52,100.0,95.85,,111.7399,127.7496,,,25.5,18.2,23.95,22.95,28.0,20.48,29.55,21.76,21.04,,,29.2725,,,,,90.53,87.33,82.51,112.9,,,,,,,,,,
2003-07-10,99.84,31.85,94.7,99.73,95.0,,110.1499,126.8397,,,25.59,17.98,24.0,22.54,27.65,20.23,29.62,21.71,20.83,,,29.0413,,,,,90.69,87.52,82.54,113.6,,,,,,,,,,
2003-07-11,99.39,31.652,93.72,98.83,94.55,,110.3899,125.2998,,,25.35,17.83,23.53,22.62,27.65,20.25,29.55,21.35,20.76,,,28.9026,,,,,90.3,87.34,82.54,113.45,,,,,,,,,,
2003-07-14,101.2,32.3438,95.47,100.55,96.14,,111.8499,127.7496,,,26.0501,18.36,23.84,22.8,28.1,20.41,30.1,21.58,20.93,,,29.6055,,,,,90.68,87.67,82.63,113.25,,,,,,,,,,
2003-07-15,101.38,32.53,96.3,101.25,96.39,,112.2499,129.1998,,,26.1,18.35,23.35,22.56,28.0,20.36,30.05,21.38,20.95,,,29.9199,,,,,89.54,87.16,82.55,113.25,,,,,,,,,,
2003-07-16,100.81,32.46,95.66,100.62,95.85,,110.7399,126.6996,,,26.02,18.35,23.27,22.62,28.04,20.36,29.52,21.15,20.71,,,30.4286,,,,,87.41,85.52,82.38,111.0,,,,,,,,,,
2003-07-17,99.15,31.67,93.77,98.65,94.2,,108.3799,126.2496,,,25.5,17.71,23.08,22.18,27.8,20.22,29.4,20.65,20.42,,,29.5962,,,,,87.33,85.47,82.44,111.65,,,,,,,,,,
2003-07-18,99.02,31.4,92.2,98.68,94.02,,108.8499,123.9498,,,25.44,17.62,23.3,22.3,27.72,20.19,29.2,20.85,20.72,,,29.1338,,,,,87.65,85.82,82.45,111.75,,,,,,,,,,
2003-07-21,99.45,31.24,92.11,98.68,94.22,,109.3399,124.8897,,,25.64,17.42,23.92,22.8,27.55,20.29,29.35,20.99,21.0,,,29.18,,,,,87.5,85.44,82.36,111.6,,,,,,,,,,
2003-07-22,98.69,31.11,91.72,98.3,93.65,,109.3499,124.0398,,,25.65,17.47,23.55,22.8,27.5,20.1,29.05,20.72,21.02,,,29.2633,,,,,85.97,84.68,82.32,110.15,,,,,,,,,,
2003-07-23,99.21,31.39,92.55,98.85,94.12,,109.7799,124.7997,,,25.67,17.65,23.75,22.95,27.6,20.36,29.1,20.99,21.38,,,29.4113,,,,,86.8,85.25,82.43,111.1,,,,,,,,,,
2003-07-24,99.99,31.85,93.66,99.26,94.78,,111.6499,125.2497,,,25.63,17.7,23.55,22.9,27.5,20.32,29.13,20.9,21.52,,,30.1974,,,,,85.9,84.8,82.34,110.74,,,,,,,,,,
2003-07-25,98.66,31.13,92.95,98.5,93.7,,111.7899,125.9196,,,25.55,17.4,23.1,22.7,27.3,20.03,28.9,20.98,21.72,,,29.365,,,,,85.98,84.9,82.38,110.7,,,,,,,,,,
2003-07-28,100.37,31.86,93.64,99.17,95.15,,111.9599,127.7997,,,26.15,17.7,23.4,23.4,27.85,20.28,29.25,21.15,22.22,,,29.8737,,,,,85.24,84.45,82.31,109.75,,,,,,,,,,
2003-07-29,100.14,31.93,94.95,99.88,95.18,,112.7899,127.9497,,,25.87,17.78,23.2,23.26,27.95,20.21,29.0,21.12,22.23,,,30.1234,,,,,84.18,83.97,82.3,109.0,,,,,,,,,,
2003-07-30,99.6,31.71,94.95,99.6,94.8,,111.8999,126.7296,,,25.8,17.72,23.0,23.1,27.71,20.06,28.95,20.96,22.15,,,29.7072,,,,,83.74,83.7,82.29,108.48,,,,,,,,,,
2003-07-31,99.98,31.79,95.0,99.92,95.1,,111.2899,126.2997,,,25.95,17.8,23.25,23.1,27.7,20.26,29.22,20.7,22.25,,,30.0032,,,,,83.69,83.5,82.24,108.35,,,,,,,,,,
2003-08-01,99.19,31.69,94.75,99.4,94.45,,109.9999,126.9498,,,25.68,17.57,23.25,23.15,27.65,19.96,28.75,20.76,22.35,,,29.9662,,,,,82.1,82.71,81.9,106.7,,,,,,,,,,
2003-08-04,98.31,31.42,93.14,98.61,93.35,,110.6899,127.1496,,,25.05,17.6,23.01,23.1,27.31,19.92,28.38,20.64,22.13,,,30.1789,,,,,82.48,83.09,81.98,106.72,,,,,,,,,,
2003-08-05,98.41,31.41,92.44,98.23,93.65,,110.2399,126.4197,,,25.35,17.7,22.95,23.1,27.3,19.98,28.6,20.6,22.2,,,30.3056,,,,,83.21,83.55,82.16,107.3,,,,,,,,,,
2003-08-06,96.69,30.36,90.97,96.75,91.9,,109.5499,125.0298,,,24.88,17.03,22.75,22.51,26.8,19.74,28.01,20.15,21.75,,,29.3465,,,,,82.5,83.26,81.94,107.3,,,,,,,,,,
2003-08-07,97.17,30.22,90.51,96.59,92.2,,109.9999,125.3997,,,25.06,16.99,23.2,22.4,27.15,19.9,28.04,20.56,21.78,,,28.9951,,,,,83.8,84.17,82.12,108.25,,,,,,,,,,
2003-08-08,98.32,30.43,90.86,96.53,92.85,,110.1499,126.4497,,,25.35,17.08,23.95,22.9,27.4,20.14,28.68,20.51,21.87,,,29.0598,,,,,84.34,84.37,82.2,108.1,,,,,,,,,,
2003-08-11,98.26,30.08,90.44,97.26,93.19,,110.8299,126.9996,,,25.4,16.98,23.95,22.9,27.45,20.25,28.35,20.73,22.04,,,28.1627,,,,,83.55,84.05,82.14,108.1,,,,,,,,,,
2003-08-12,98.71,30.51,91.69,97.85,93.65,,111.5599,127.0296,,,25.4499,17.12,24.01,23.05,27.7,20.2,28.55,20.74,22.11,,,28.8563,,,,,83.42,83.86,82.1,107.55,,,,,,,,,,
2003-08-13,99.82,30.98,93.3,99.17,94.75,,111.5899,128.8698,,,25.72,17.49,24.25,23.35,28.1,20.37,28.7,20.99,22.28,,,29.2994,,,,,82.2,83.25,82.09,107.4,,,,,,,,,,
2003-08-14,99.1,30.88,93.43,99.0,94.14,,112.6999,129.1797,,,25.37,17.28,24.33,23.0,27.87,20.28,28.3,20.82,22.15,,,29.8737,,,,,81.44,82.5,81.97,106.06,,,,,,,,,,
2003-08-15,99.36,31.0,94.05,99.45,94.3,,113.1399,129.4998,,,25.6,17.37,24.25,23.4,28.1,20.42,28.29,20.9,22.65,,,30.1234,,,,,82.2,83.1,82.1,106.4,,,,,,,,,,
2003-08-18,99.93,31.31,94.66,99.9,94.6,,112.9399,130.6998,,,25.55,17.61,24.3,23.6,28.25,20.36,28.2,20.92,22.62,,,30.1512,,,,,82.3,83.14,82.05,107.05,,,,,,,,,,
2003-08-19,100.69,32.11,96.55,101.5,96.0,,114.2499,132.9996,,,25.6599,17.99,24.28,24.04,28.4,20.33,28.3,20.84,22.81,,,31.7975,,,,,82.55,83.08,82.04,107.4,,,,,,,,,,
2003-08-20,100.29,32.1,97.01,101.38,95.7,,114.1899,132.5997,,,25.4499,18.0,24.12,24.03,28.48,20.3,28.0,20.85,22.95,,,31.8058,,,,,83.83,83.86,82.14,108.01,,,,,,,,,,
2003-08-21,101.05,32.59,98.4,102.25,96.29,,114.3399,134.0097,,,25.7501,18.2,24.45,24.1,28.65,20.29,28.13,20.87,23.0,,,32.3616,,,,,83.06,83.25,82.08,107.95,,,,,,,,,,
2003-08-22,101.75,33.26,99.79,103.82,97.09,,114.6899,136.9998,,,25.6,18.45,24.6,24.35,28.95,20.42,27.98,21.02,23.05,,,34.4519,,,,,82.95,82.88,81.88,107.7,,,,,,,,,,
2003-08-25,99.71,32.36,96.74,101.44,95.3,,113.4499,135.8697,,,25.0,18.05,24.22,23.75,28.37,20.14,27.5,20.63,22.62,,,33.6565,,,,,83.32,83.1,82.0,107.4,,,,,,,,,,
2003-08-26,99.5,32.28,96.32,101.1,94.95,,112.6299,134.4498,,,25.06,17.95,24.13,23.53,28.3,20.21,27.65,20.89,22.55,,,32.9813,,,,,82.45,82.54,81.92,107.2,,,,,,,,,,
2003-08-27,100.05,32.49,97.19,101.69,95.55,,112.8399,133.5597,,,25.1499,18.17,24.26,23.7,28.45,20.3,27.7,20.8,22.63,,,33.2865,,,,,83.27,83.16,82.03,107.92,,,,,,,,,,
2003-08-28,100.4,32.94,98.3,102.48,95.89,,112.9999,135.3696,,,25.05,18.35,24.21,24.05,28.6,20.45,27.55,20.85,22.78,,,34.2946,,,,,83.23,83.06,82.02,107.72,,,,,,,,,,
2003-08-29,100.61,33.04,98.89,103.38,96.05,,113.2199,136.6998,,,25.1499,18.32,24.58,23.87,28.66,20.38,27.6,21.0,22.89,,,33.9432,,,,,83.94,83.51,82.07,108.68,,,,,,,,,,
2003-09-02,101.64,33.49,99.75,104.4,97.24,,114.0499,137.9997,,,25.39,18.65,24.61,24.4,29.25,20.44,27.82,20.97,23.1,,,35.0993,,,,,83.63,82.4,81.86,106.89,,,,,,,,,,
2003-09-03,103.03,34.1,101.78,105.45,98.6,,116.3299,140.7498,,,25.84,19.03,24.74,24.58,29.4,20.78,28.33,21.38,23.34,,,34.7941,,,,,82.4844,82.26,81.85,107.06,,,,,,,,,,
2003-09-04,103.1,33.83,102.15,105.5,98.61,,116.5299,140.0598,,,25.85,19.09,24.89,24.54,29.42,20.84,28.2,21.56,23.13,,,34.1282,,,,,82.49,82.6,81.94,107.47,,,,,,,,,,
2003-09-05,102.94,33.966,101.8,105.15,98.54,,116.7799,140.6997,,,25.6,19.11,24.79,24.59,29.25,20.72,28.2,21.64,22.96,,,34.4611,,,,,83.4,83.62,82.22,108.05,,,,,,,,,,
2003-09-08,103.04,34.0,102.15,105.45,98.55,,117.2699,141.7098,,,25.73,19.2,24.77,24.5,29.18,20.71,28.33,21.6,23.03,,,35.053,,,,,83.63,83.81,82.23,108.79,,,,,,,,,,
2003-09-09,103.37,34.33,103.05,105.98,99.2,,117.3999,143.2797,,,25.77,19.4,25.02,24.45,29.0,20.6,28.75,21.83,23.05,,,35.6172,,,,,83.52,83.76,82.28,108.82,,,,,,,,,,
2003-09-10,102.53,33.75,101.91,105.06,98.15,,117.4499,140.2797,,,25.54,19.18,24.77,23.94,28.6,20.48,28.68,21.59,23.08,,,34.8126,,,,,83.9,84.1,82.35,108.85,,,,,,,,,,
2003-09-11,102.1,33.278,100.38,103.29,97.63,,117.0999,138.2097,,,25.3,18.87,24.68,23.87,28.35,20.55,28.95,21.74,22.7,,,33.527,,,,,84.26,84.28,82.32,109.2,,,,,,,,,,
2003-09-12,101.91,33.34,100.71,103.8,97.55,,117.7699,138.4497,,,25.35,18.7,24.55,24.07,28.4,20.56,28.86,21.5,22.78,,,33.6195,,,,,85.02,84.7,82.45,109.53,,,,,,,,,,
2003-09-15,102.52,33.84,101.62,104.2,98.14,,117.9999,139.1796,,,25.4499,19.07,24.42,24.25,28.55,20.59,29.0,21.74,23.19,,,34.3594,,,,,84.5,84.46,82.4,109.7,,,,,,,,,,
2003-09-16,102.23,33.52,101.45,104.32,97.99,,118.7299,138.2997,,,25.39,18.82,24.4,24.07,28.64,20.6,28.9,21.6,22.97,,,33.8507,,,,,84.37,84.58,82.5,109.8,,,,,,,,,,
2003-09-17,103.48,34.33,102.57,105.45,98.95,,119.8099,139.9896,,,25.8,19.29,24.36,24.55,28.96,20.68,29.15,21.75,23.0,,,34.8218,,,,,84.72,84.78,82.47,110.32,,,,,,,,,,
2003-09-18,103.4,34.17,102.75,105.0,98.94,,121.2799,139.4898,,,25.85,19.2,24.0,24.45,28.8,20.68,29.15,21.71,22.83,,,34.3224,,,,,85.65,85.12,82.45,110.5,,,,,,,,,,
2003-09-19,104.27,34.79,103.9,106.45,99.8,,120.4299,140.9496,,,26.15,19.58,24.05,24.6,29.0,20.73,29.0,21.77,22.91,,,34.9421,,,,,85.65,85.05,82.38,110.6,,,,,,,,,,
2003-09-22,102.85,34.13,102.2,105.7,98.9,,120.2399,139.4697,,,25.9,19.27,24.17,24.2,28.55,20.6,28.6,21.88,22.65,,,33.9904,,,,,85.0,84.66,82.37,110.17,,,,,,,,,,
2003-09-23,102.59,33.97,102.3,105.44,98.72,,119.3599,137.9598,,,25.89,19.2,24.28,23.95,28.5,20.61,28.46,21.64,22.45,,,33.9432,,,,,84.88,84.61,82.39,110.2,,,,,,,,,,
2003-09-24,103.12,34.51,103.8,106.15,99.2,,120.2499,139.9197,,,26.15,19.41,24.35,24.35,28.8,20.68,28.65,21.77,22.67,,,34.2761,,,,,85.54,84.87,82.41,110.11,,,,,,,,,,
2003-09-25,101.41,33.38,101.33,104.83,97.65,,119.4499,138.3996,,,25.65,18.76,24.35,23.62,28.15,20.46,28.04,21.48,22.25,,,32.9721,,,,,86.3,85.45,82.49,110.94,,,,,,,,,,
2003-09-26,100.44,32.89,98.42,102.8,96.55,,117.8099,136.3497,,,25.38,18.53,24.1,23.33,27.96,20.39,27.9,21.5,21.8,,,32.3154,,,,,86.94,85.74,82.52,111.35,,,,102.0,,,,,,
2003-09-29,100.3,32.76,97.25,102.24,95.71,,117.7799,135.6198,,,25.47,18.55,23.93,23.45,27.85,20.48,27.86,21.66,22.0,,,32.4171,,,,,87.02,85.9,82.59,111.65,,,,102.29,,,,,,
2003-09-30,100.48,32.92,97.88,102.63,95.94,,118.6599,137.2098,,,25.5801,18.58,24.08,23.6,27.7,20.4,27.87,21.75,22.06,,,32.4541,,,,,87.0,85.94,82.62,111.7,,,,102.3,,,,,,
2003-10-01,100.24,32.61,97.37,102.62,96.04,,118.1199,137.8098,,,25.5,18.42,24.0,23.4,27.82,20.34,28.0,21.97,21.96,,,32.1582,,,,,87.5,86.27,82.62,111.8,,,,102.64,,,,,,
2003-10-02,101.93,33.1,99.7,104.41,97.54,,120.7399,140.8098,,,26.0,18.64,24.4,23.65,28.25,20.67,28.38,21.9,22.21,,,32.5096,,,,,86.84,85.73,82.55,110.8,,,,102.2,,,,,,
2003-10-03,103.67,33.85,101.66,106.0,99.45,,122.7399,143.4996,,,26.4,18.87,24.63,23.91,28.92,20.99,28.85,22.17,22.65,,,33.6657,,,,,86.05,85.17,82.44,110.25,,,,102.05,,,,,,
2003-10-06,103.48,34.28,102.2,106.55,99.06,,122.7799,143.6196,,,26.33,19.32,24.8,24.24,28.93,20.87,28.4,22.25,22.55,,,34.2207,,,,,85.12,84.57,82.38,109.56,,,,101.64,,,,,,
2003-10-07,103.26,34.16,102.64,106.05,99.15,,123.0399,143.8998,,,26.25,19.24,24.72,23.9,28.78,20.91,28.08,22.1,22.6,,,33.8599,,,,,85.45,84.93,82.5,110.06,,,,101.94,,,,,,
2003-10-08,104.33,34.81,103.86,107.33,99.99,,123.8499,144.5598,,,26.59,19.47,24.85,24.08,29.18,21.04,28.2,22.16,22.81,,,34.9143,,,,,84.45,84.34,82.4,109.55,,,,101.49,,,,,,
2003-10-09,104.88,34.91,104.02,108.02,100.15,,123.9899,146.6796,,,26.84,19.55,24.85,24.37,29.37,21.2,28.37,22.1,23.0,,,35.1363,,,,,83.92,84.17,82.36,109.44,,,,101.39,,,,,,
2003-10-10,104.27,34.77,103.85,107.77,99.93,,124.9899,147.5796,,,26.5999,19.5,24.8,24.48,29.4,20.98,28.18,22.27,22.95,,,35.1455,,,,50.76,84.5,84.65,82.48,109.6,,,,101.68,,,,,,
2003-10-13,104.71,35.14,104.12,108.23,100.49,,125.3799,149.4996,,,26.85,19.61,25.05,24.38,29.4,21.01,28.15,21.97,22.99,,,35.6727,,,,51.7,84.35,84.75,82.45,109.65,,,,102.0,,,,,,
2003-10-14,104.8,35.1,105.35,109.0,100.59,,125.1299,150.4197,,,27.05,19.55,24.9,24.3,29.68,21.1,28.21,22.08,23.18,,,35.2843,,,,51.6,83.75,84.18,82.37,109.85,,,,101.44,,,,,,
2003-10-15,105.86,35.8,106.66,109.74,101.54,,125.7699,149.7498,,,27.42,19.95,24.95,24.66,29.9,21.15,28.35,22.25,23.32,,,37.2358,,,,51.96,83.16,83.84,82.3,109.65,,,,101.18,,,,,,
2003-10-16,104.68,35.1,104.81,108.24,100.6,,125.3799,149.7597,,,27.12,19.65,24.65,24.18,29.6,21.03,28.0,21.89,23.16,,,36.075,,,,51.74,83.48,83.96,82.33,109.84,,,,101.39,,,,,,
2003-10-17,105.47,35.413,105.7,109.0,101.14,,125.8199,149.7798,,,27.1099,19.68,24.7,24.49,29.83,21.21,28.2,22.25,23.37,,,36.7178,,,,51.79,83.08,83.57,82.12,109.07,,,,101.04,,,,,,
2003-10-20,104.45,34.65,103.94,107.7,100.14,,125.8399,149.9196,,,26.91,19.42,24.66,24.35,29.4,21.06,28.04,22.01,23.09,,,35.2195,,,,51.18,83.45,83.75,82.14,109.93,,,,101.14,,,,,,
2003-10-21,104.82,35.14,103.98,107.99,100.39,,126.1899,149.9898,,,27.05,19.74,24.7,24.45,29.45,21.11,28.13,22.0,23.15,,,36.5791,,,,51.2,84.03,84.16,82.26,110.4,,,,101.39,,,,,,
2003-10-22,104.03,34.89,103.666,107.76,99.79,,124.9999,150.0996,,,26.55,19.5,24.55,24.05,29.15,20.95,28.15,22.05,23.05,,,36.4404,,,,50.97,84.6,84.51,82.26,110.4,,,,101.75,,,,,,
2003-10-23,102.89,34.15,101.65,106.1,98.51,,122.4899,145.9998,,,26.35,19.25,24.3,23.99,28.97,20.8,27.45,21.99,22.78,,,35.0799,,,,50.5,85.0,84.7,82.31,110.5,,,,101.84,,,,,,
2003-10-24,102.83,33.79,100.85,106.16,98.55,,123.1699,144.9996,,,26.55,19.01,24.15,23.78,28.9,20.92,27.8,22.03,22.93,,,35.3953,,,,50.53,85.0,84.75,82.35,110.6,,,,101.8,,,,,,
2003-10-27,103.74,34.28,101.6,107.16,99.25,,123.4999,146.1996,,,26.7,19.2,24.3,24.0,29.22,21.03,28.03,22.0,22.85,,,35.8207,,,,51.0,85.15,84.81,82.35,110.6,,,,102.04,,,,,,
2003-10-28,103.98,34.43,103.31,108.02,99.6,,124.6799,148.7997,,,26.95,19.22,24.3,24.13,29.7,20.9,27.9,22.0,23.15,,,36.4404,,,,51.23,84.85,84.66,82.25,110.43,,,,101.8,,,,,,
2003-10-29,104.77,35.2,104.77,108.94,100.59,,125.5899,149.3997,,,26.85,19.6,24.34,24.37,30.0,21.06,28.05,21.93,23.15,,,37.8184,,,,51.92,85.28,85.02,82.38,110.76,,,,102.08,,,,,,
2003-10-30,105.79,35.81,107.0,110.4,101.64,,126.7899,150.8196,,,27.15,19.8,24.2,24.85,30.25,21.3,28.15,22.24,23.81,,,38.9838,,,,52.32,84.0,84.15,82.28,109.75,,,,101.79,,,,,,
2003-10-31,105.4,35.44,106.27,110.1,101.39,,124.3999,149.7297,,,27.25,19.73,24.02,24.88,30.18,21.3,27.8,22.18,23.97,,,38.7988,,,,52.4,84.73,84.45,82.32,109.95,,,,101.9,,,,,,
2003-11-03,105.75,35.43,106.19,110.48,101.79,,126.2499,150.9996,,,27.25,19.78,24.34,24.88,30.3,21.34,28.15,22.17,23.91,,,38.9801,,,,52.71,84.56,84.06,82.13,110.3,,,,101.33,,,,,,
2003-11-04,105.99,35.69,107.2,111.04,101.99,,126.0899,152.9697,,,27.39,20.0,24.06,25.0,30.19,21.4,27.84,22.17,23.95,,,39.7422,,,,53.01,84.65,84.16,82.15,109.74,,,,101.45,,,,,,
2003-11-05,105.49,35.52,107.35,110.98,101.64,,124.9899,152.7297,,,27.29,19.9,24.1,24.99,30.15,21.34,27.6,22.04,23.9,,,39.9179,,,,52.71,84.82,84.24,82.2,109.95,,,,101.5,,,,,,
2003-11-06,105.6,35.79,108.04,111.52,101.69,,124.6699,151.9497,,,27.3,20.1,24.1,24.86,30.1,21.23,27.85,22.2,23.79,,,40.6985,,,,52.85,83.77,83.75,82.02,109.15,,,,101.18,,,,,,
2003-11-07,106.64,36.08,109.26,112.8,102.65,,125.4999,151.6197,,,27.4,20.21,24.24,25.04,30.48,21.44,27.94,21.96,23.9,,,41.296,,,,53.89,83.12,83.32,81.92,108.57,,,,100.69,,,,,,
2003-11-10,105.74,35.7,108.27,112.45,101.99,,125.6899,151.3098,,,27.18,20.08,24.25,25.1,30.25,21.35,27.59,21.94,24.0,,,40.7873,,,,53.88,83.6,83.5,82.0,108.95,,,,101.08,,,,,,
2003-11-11,105.09,35.149,106.31,110.95,102.97,,123.9499,148.4496,,,26.95,19.85,24.26,24.65,30.15,21.37,27.45,21.76,23.67,,,39.5202,,,,53.06,83.45,83.3,81.9,108.12,,,,101.18,,,,,,
2003-11-12,105.23,35.17,105.68,110.99,101.25,,124.8299,148.5798,,,27.15,19.85,24.1,24.69,30.15,21.4,27.68,21.79,23.7,,,40.0659,,,,52.7,83.86,83.58,82.01,109.1,,,,101.04,,,,,,
2003-11-13,106.01,35.71,107.572,112.42,102.15,,126.4999,151.3296,,,27.25,19.95,24.3,24.82,30.21,21.34,28.25,21.87,23.8,,,40.9815,,,,52.75,84.6,84.12,82.15,109.4,,,,101.53,,,,,,
2003-11-14,106.4,35.811,108.23,112.72,102.54,,126.2099,151.0797,,,27.2001,20.0,24.58,25.12,30.25,21.31,28.95,21.81,23.92,,,40.3249,,,,53.07,85.3,84.56,82.25,110.0,,,,101.92,,,,,,
2003-11-17,104.91,34.84,105.432,110.95,100.9,,124.9399,149.4996,,,26.54,19.46,24.4,24.6,29.67,21.02,28.85,21.76,23.75,,,38.8451,,,,52.24,86.14,85.08,82.34,111.25,,,,102.22,,,,,,
2003-11-18,105.24,34.87,105.55,111.3,101.18,,124.6999,148.6497,,,26.83,19.64,24.35,24.85,29.73,21.22,29.0,21.76,23.74,,,39.1595,,,,52.18,85.97,84.94,82.28,110.8,,,,102.13,,,,,,
2003-11-19,104.03,34.01,104.096,109.7,102.0,,124.4999,147.4998,,,26.5,19.15,24.13,24.72,29.15,21.09,28.9,21.27,23.57,,,38.2115,,,,51.46,86.42,85.5,82.39,111.1,,,,102.28,,,,,,
2003-11-20,104.0,33.89,104.002,109.64,100.33,,123.9399,145.7496,,,26.52,19.2,24.02,24.73,29.33,21.2,28.95,21.64,23.49,,,38.2901,,,,51.18,86.25,85.32,82.38,111.0,,,,102.0,,,,,,
2003-11-21,104.24,34.08,104.85,110.04,100.3,,124.9499,145.6398,,,26.5,19.22,24.1,24.75,29.44,21.05,28.7,21.38,23.41,,,38.3179,,,,51.15,86.58,85.48,82.35,111.25,,,,102.34,,,,,,
2003-11-24,104.69,34.52,106.05,110.24,100.95,,125.4899,146.3997,,,26.8,19.54,24.0,24.79,29.75,21.24,28.5,21.58,23.58,,,39.0763,,,,51.66,86.18,85.09,82.3,110.4,,,,102.09,,,,,,
2003-11-25,105.73,35.29,107.79,112.45,101.89,,126.5399,148.4397,,,26.8,19.84,24.1,25.05,29.95,21.4,28.8,21.83,23.77,,,39.9734,,,,52.3,85.95,84.97,82.27,110.51,,,,101.78,,,,,,
2003-11-26,106.42,35.4,109.1,113.56,102.59,,127.6399,149.8098,,,27.15,19.83,24.39,25.3,30.5,21.54,28.75,21.86,24.3,,,40.2879,,,,52.9,86.1,85.01,82.27,111.05,,,,102.08,,,,,,
2003-11-28,106.28,35.26,108.666,113.56,102.4,,127.9899,149.9898,,,27.16,19.81,24.57,25.26,30.45,21.44,28.68,22.09,24.4,,,39.9827,,,,52.6,85.35,84.58,82.16,110.65,,,,101.75,,,,,,
2003-12-01,106.85,35.71,109.87,114.45,103.3,,129.7999,153.3996,,,27.22,20.0,24.59,25.4,30.6,21.41,28.85,22.19,24.6,,,40.9723,,,,52.89,84.4,83.72,81.94,109.0,,,,101.15,,,,,,
2003-12-02,107.38,35.82,110.85,115.25,103.7,,129.9999,155.5296,,,27.3,20.07,24.72,25.79,30.55,21.45,28.97,22.03,25.15,,,40.7596,,,,53.15,84.4,83.66,81.97,109.47,,,,100.84,,,,,,
2003-12-03,107.65,35.84,111.084,115.7,104.14,,131.2999,155.6196,,,27.49,20.19,24.89,25.75,30.55,21.33,29.3,22.34,25.27,,,40.6948,,,,52.93,84.51,83.8,82.01,110.0,,,,100.9,,,,,,
2003-12-04,107.17,35.38,108.808,114.41,103.41,,131.7399,154.2996,,,27.29,19.9,24.72,25.58,30.4,21.29,29.2,22.16,25.36,,,40.0474,,,,52.91,84.26,83.65,81.98,109.85,,,,101.14,,,,,,
2003-12-05,107.12,35.27,108.31,113.2,103.35,,130.9899,153.0297,,,27.2799,19.99,25.44,25.61,30.1,21.32,29.14,22.26,25.5,,,38.7526,,,,52.6,85.3,84.52,82.24,110.39,,101.5,,101.89,,,,,,
2003-12-08,106.74,35.02,107.4,113.6,102.79,,130.9899,152.7498,,,27.02,19.75,25.6,25.6,29.95,21.36,29.0,22.39,25.36,,,38.1976,,,,52.52,85.78,84.82,82.28,110.79,,101.9,,101.99,,,,,,
2003-12-09,107.9,35.45,108.85,113.99,103.79,,132.1199,154.0998,,,27.33,19.98,25.87,25.72,30.15,21.3,29.27,22.49,25.88,,,38.3641,,,,52.8,85.45,84.72,82.26,110.0,,101.85,,102.04,,,,,,
2003-12-10,106.77,34.53,107.0,112.3,102.57,,130.3499,153.3996,,,27.25,19.56,25.95,25.55,29.8,21.29,28.9,22.35,25.68,,,36.7086,,,,52.41,85.01,84.38,82.22,110.35,,101.85,,101.74,,,,,,
2003-12-11,106.68,34.5,105.8,111.55,102.44,,129.8899,153.3498,,,27.1,19.59,25.8,25.69,29.73,21.35,28.9,22.29,25.38,,,36.8103,,,,52.78,84.51,84.15,82.21,109.1,,101.47,,101.59,,,,,,
2003-12-12,107.97,35.29,108.362,113.6,103.8,,131.8899,155.4798,,,27.3,19.98,26.1,25.8,30.4,21.38,29.39,22.55,25.78,,,37.9526,,,,52.73,85.42,84.87,82.45,110.63,,102.1,,102.24,,,,,,
2003-12-15,109.17,35.93,109.01,114.45,104.84,,133.1899,156.7797,,,27.9,20.3,26.17,26.42,30.85,21.55,29.47,22.69,26.15,,,38.7063,,,,53.72,85.5,84.76,82.37,110.1,,102.0,,102.2,,,,,,
2003-12-16,107.68,34.79,106.64,112.08,103.33,,130.9999,155.7498,,,27.2001,19.73,26.01,26.3,30.25,21.31,28.8,22.6,25.87,,,36.7826,,,,52.73,85.4,84.82,82.39,110.75,,101.67,,102.1,,,,,,
2003-12-17,108.06,34.81,107.2,111.5,103.74,,131.9899,153.9597,,,27.5,19.82,26.33,26.35,30.25,21.49,29.45,22.57,25.63,,,36.3941,,,,52.39,86.23,85.24,82.48,110.6,,102.05,,102.44,,,,,,
